"Symbol","Synonym Symbol","Scientific Name with Author","National Common Name","Family"
"CHPA30","","Chamaesyce parishii (Greene) Millsp. ex Parish","Parish's sandmat","Euphorbiaceae"
"CHPA30","EUPA5","Euphorbia parishii Greene","","Euphorbiaceae"
"CHPO12","","Chamaesyce polycarpa (Benth.) Millsp. ex Parish","smallseed sandmat","Euphorbiaceae"
"CHPO12","CHPOH","Chamaesyce polycarpa (Benth.) Millsp. ex Parish var. hirtella (Boiss.) Millsp. ex Parish","","Euphorbiaceae"
"CHPO12","EUPO3","Euphorbia polycarpa Benth.","","Euphorbiaceae"
"CHPO12","EUPOH","Euphorbia polycarpa Benth. var. hirtella Boiss.","","Euphorbiaceae"
"CHRE4","","Chamaesyce revoluta (Engelm.) Small","threadstem sandmat","Euphorbiaceae"
"CHRE4","EURE4","Euphorbia revoluta Engelm.","","Euphorbiaceae"
"CHSE6","","Chamaesyce serpyllifolia (Pers.) Small","thymeleaf sandmat","Euphorbiaceae"
"CHSE8","","Chamaesyce setiloba (Engelm. ex Torr.) J.B.S. Norton","Yuma sandmat","Euphorbiaceae"
"CHSE8","EUSE7","Euphorbia setiloba Engelm. ex Torr.","","Euphorbiaceae"
"CHSES","","Chamaesyce serpyllifolia (Pers.) Small ssp. serpyllifolia","thymeleaf sandmat","Euphorbiaceae"
"CHSES","CHAL12","Chamaesyce albicaulis (Rydb.) Rydb.","","Euphorbiaceae"
"CHSES","CHNE9","Chamaesyce neomexicana (Greene) Standl.","","Euphorbiaceae"
"CHSES","EUNE5","Euphorbia neomexicana Greene","","Euphorbiaceae"
"CHSES","EUSE5","Euphorbia serpyllifolia Pers.","","Euphorbiaceae"
"CRCA5","","Croton californicus Müll. Arg.","California croton","Euphorbiaceae"
"CRCAC","","Croton californicus Müll. Arg. var. californicus","California croton","Euphorbiaceae"
"CRCAC","CRCAL","Croton californicus Müll. Arg. var. longipes (M.E. Jones) A.M. Ferguson","","Euphorbiaceae"
"CRCAC","CRCAM","Croton californicus Müll. Arg. var. mohavensis A.M. Ferguson","","Euphorbiaceae"
"CRCAC","CRLO8","Croton longipes M.E. Jones","","Euphorbiaceae"
"CROTO","","Croton L.","croton","Euphorbiaceae"
"CROTO","CROTO2","Crotonopsis Michx.","","Euphorbiaceae"
"CRSE11","","Croton setigerus Hook.","dove weed","Euphorbiaceae"
"CRSE11","ERSE3","Eremocarpus setigerus (Hook.) Benth.","","Euphorbiaceae"
"EUBR","","Euphorbia brachycera Engelm.","horned spurge","Euphorbiaceae"
"EUBR","EUBRR","Euphorbia brachycera Engelm. var. robusta (Engelm.) Dorn","","Euphorbiaceae"
"EUBR","EULU","Euphorbia lurida Engelm.","","Euphorbiaceae"
"EUBR","EUMO10","Euphorbia montana Engelm.","","Euphorbiaceae"
"EUBR","EUOD2","Euphorbia odontadenia Boiss.","","Euphorbiaceae"
"EUBR","EURO5","Euphorbia robusta (Engelm.) Small ex Britton & A. Br.","","Euphorbiaceae"
"EUBR","TIBR","Tithymalus brachycera (Engelm.) Small","","Euphorbiaceae"
"EUBR","TIMO","Tithymalus montanus (Engelm.) Small","","Euphorbiaceae"
"EUBR","TIRO2","Tithymalus robustus (Engelm.) Small","","Euphorbiaceae"
"EUCR2","","Euphorbia crenulata Engelm.","Chinese caps","Euphorbiaceae"
"EUCR2","TICR","Tithymalus crenulatus (Engelm.) A. Heller","","Euphorbiaceae"
"EUES","","Euphorbia esula L.","leafy spurge","Euphorbiaceae"
"EUESE","","Euphorbia esula L. var. esula","leafy spurge","Euphorbiaceae"
"EUESE","EUIN10","Euphorbia intercedens Podp.","","Euphorbiaceae"
"EUESE","EUPO9","Euphorbia podperae Croizat","","Euphorbiaceae"
"EUESE","EUPS2","Euphorbia pseudovirgata (Schur) Soó","","Euphorbiaceae"
"EUESE","GAES","Galarhoeus esula (L.) Rydb.","","Euphorbiaceae"
"EUESE","TIES","Tithymalus esula (L.) Hill","","Euphorbiaceae"
"EUPA4","","Euphorbia palmeri Engelm. ex S. Watson","woodland spurge","Euphorbiaceae"
"EUPAP","","Euphorbia palmeri Engelm. ex S. Watson var. palmeri","woodland spurge","Euphorbiaceae"
"EUPE6","","Euphorbia peplus L.","petty spurge","Euphorbiaceae"
"EUPE6","GAPE3","Galarhoeus peplus (L.) Rydb.","","Euphorbiaceae"
"EUPE6","TIPE2","Tithymalus peplus (L.) Hill","","Euphorbiaceae"
"EUPHO","","Euphorbia L.","spurge","Euphorbiaceae"
"EUSC6","","Euphorbia schizoloba Engelm.","Mojave spurge","Euphorbiaceae"
"EUSC6","EUIN2","Euphorbia incisa Engelm.","","Euphorbiaceae"
"EUSC6","EUINI","Euphorbia incisa Engelm. var. incisa","","Euphorbiaceae"
"EUSC6","EUINM","Euphorbia incisa Engelm. var. mollis (J.B.S. Norton) L.C. Wheeler","","Euphorbiaceae"
"EUSC6","TIIN2","Tithymalus incisa (Engelm.) J.B.S. Norton","","Euphorbiaceae"
"EUSC6","TIINM","Tithymalus incisa (Engelm.) J.B.S. Norton var. mollis J.B.S. Norton","","Euphorbiaceae"
"STILL","","Stillingia Garden ex L.","toothleaf","Euphorbiaceae"
"STLI3","","Stillingia linearifolia S. Watson","queen's-root","Euphorbiaceae"
"STSP","","Stillingia spinulosa Torr.","annual toothleaf","Euphorbiaceae"
"TEHA","","Tetracoccus hallii Brandegee","Hall's shrubby-spurge","Euphorbiaceae"
"TEHA","HAFA","Halliophytum fasciculatum auct. non (S. Watson) I.M. Johnst.","","Euphorbiaceae"
"TEHA","HAFAH","Halliophytum fasciculatum (S. Watson) I.M. Johnst. var. hallii (Brandegee) McMinn","","Euphorbiaceae"
"TEHA","HAHA6","Halliophytum hallii (Brandegee) I.M. Johnst.","","Euphorbiaceae"
"TEHA","TEFA","Tetracoccus fasciculatus auct. non (S. Watson) Croizat","","Euphorbiaceae"
"TEHA","TEFAH","Tetracoccus fasciculatus (S. Watson) Croizat var. hallii (Brandegee) Dressler","","Euphorbiaceae"
"TETRA2","","Tetracoccus Engelm. ex Parry","shrubby-spurge","Euphorbiaceae"
"TRAGI","","Tragia L.","noseburn","Euphorbiaceae"
"TRAM9","","Tragia amblyodonta (Müll. Arg.) Pax & K. Hoffm.","dogtooth noseburn","Euphorbiaceae"
"TRRA5","","Tragia ramosa Torr.","branched noseburn","Euphorbiaceae"
"TRRA5","TRAN8","Tragia angustifolia Nutt.","","Euphorbiaceae"
"TRRA5","TRNER","Tragia nepetifolia Cav. var. ramosa (Torr.) Müll. Arg.","","Euphorbiaceae"
"TRRA5","TRST10","Tragia stylaris Müll. Arg.","","Euphorbiaceae"
"ALHAG","","Alhagi Gagnebin","alhagi","Fabaceae"
"ALMA12","","Alhagi maurorum Medik.","camelthorn","Fabaceae"
"ALMA12","ALCA","Alhagi camelorum Fisch.","","Fabaceae"
"ALMA12","ALPS3","Alhagi pseudalhagi (M. Bieb.) Desv. ex B. Keller & Schaparenko","","Fabaceae"
"ASAC3","","Astragalus acutirostris S. Watson","sharpkeel milkvetch","Fabaceae"
"ASAC5","","Astragalus ackermanii Barneby","Ackerman's milkvetch","Fabaceae"
"ASAE","","Astragalus aequalis Clokey","Clokey's milkvetch","Fabaceae"
"ASAG2","","Astragalus agrestis Douglas ex G. Don","purple milkvetch","Fabaceae"
"ASAG2","ASDAD","Astragalus danicus Retz. var. dasyglottis (Fisch. ex DC.) B. Boivin","","Fabaceae"
"ASAG2","ASDA3","Astragalus dasyglottis Fisch. ex DC.","","Fabaceae"
"ASAG2","ASGO4","Astragalus goniatus Nutt.","","Fabaceae"
"ASAG2","ASHY7","Astragalus hypoglottis Hook.","","Fabaceae"
"ASAL7","","Astragalus alpinus L.","alpine milkvetch","Fabaceae"
"ASAL9","","Astragalus alvordensis M.E. Jones","Alvord milkvetch","Fabaceae"
"ASALA4","","Astragalus alpinus L. var. alpinus","alpine milkvetch","Fabaceae"
"ASALA4","ASALA5","Astragalus alpinus L. ssp. alaskanus Hultén","","Fabaceae"
"ASALA4","ASALA9","Astragalus alpinus L. ssp. arcticus Hultén","","Fabaceae"
"ASALA4","ASAS7","Astragalus astragalinus (Hook.) Á. Löve & D. Löve","","Fabaceae"
"ASALA4","ATAL2","Atelophragma alpinum (L.) Rydb.","","Fabaceae"
"ASAM5","","Astragalus amphioxys A. Gray","Crescent milkvetch","Fabaceae"
"ASAMA","","Astragalus amphioxys A. Gray var. amphioxys","Crescent milkvetch","Fabaceae"
"ASAMA","ASAMM3","Astragalus amphioxys A. Gray var. melanocalyx (Rydb.) Tidestr.","","Fabaceae"
"ASAMM","","Astragalus amphioxys A. Gray var. modestus Barneby","Crescent milkvetch","Fabaceae"
"ASAMM2","","Astragalus amphioxys A. Gray var. musimonum (Barneby) Barneby","Crescent milkvetch","Fabaceae"
"ASAMM2","ASMU2","Astragalus musimonum Barneby","","Fabaceae"
"ASAMV","","Astragalus amphioxys A. Gray var. vespertinus (Sheldon) M.E. Jones","Aladdin's slippers","Fabaceae"
"ASAN2","","Astragalus andersonii A. Gray","Anderson's milkvetch","Fabaceae"
"ASAN7","","Astragalus anserinus N.D. Atwood, Goodrich & S.L. Welsh","Goose Creek milkvetch","Fabaceae"
"ASAR4","","Astragalus argophyllus Nutt.","silverleaf milkvetch","Fabaceae"
"ASARA","","Astragalus argophyllus Nutt. var. argophyllus","silverleaf milkvetch","Fabaceae"
"ASARA","XYAR","Xylophacos argophyllus (Nutt.) Rydb.","","Fabaceae"
"ASARM","","Astragalus argophyllus Nutt. var. martinii M.E. Jones","silverleaf milkvetch","Fabaceae"
"ASARM","ASARP2","Astragalus argophyllus Nutt. var. pephragmenoides Barneby","","Fabaceae"
"ASAT","","Astragalus atratus S. Watson","mourning milkvetch","Fabaceae"
"ASATA","","Astragalus atratus S. Watson var. atratus","mourning milkvetch","Fabaceae"
"ASATM","","Astragalus atratus S. Watson var. mensanus M.E. Jones","mourning milkvetch","Fabaceae"
"ASATM","ASME7","Astragalus mensanus (M.E. Jones) Abrams","","Fabaceae"
"ASATO","","Astragalus atratus S. Watson var. owyheensis (A. Nelson & J.F. Macbr.) M.E. Jones","Owyhee milkvetch","Fabaceae"
"ASATO","ASOW","Astragalus owyheensis A. Nelson & J.F. Macbr.","","Fabaceae"
"ASAU","","Astragalus austiniae A. Gray ex W.H. Brewer & S. Watson","Austin's milkvetch","Fabaceae"
"ASAU4","","Astragalus australis (L.) Lam.","Indian milkvetch","Fabaceae"
"ASAU4","ASAB","Astragalus aboriginorum Richardson","","Fabaceae"
"ASAU4","ASABF","Astragalus aboriginorum Richardson var. fastigiorum M.E. Jones","","Fabaceae"
"ASAU4","ASABG","Astragalus aboriginorum Richardson var. glabriusculus (Hook.) Rydb.","","Fabaceae"
"ASAU4","ASABL","Astragalus aboriginorum Richardson var. lepagei (Hultén) B. Boivin","","Fabaceae"
"ASAU4","ASABR","Astragalus aboriginorum Richardson var. richardsonii (Sheldon) B. Boivin","","Fabaceae"
"ASAU4","ASAUA2","Astragalus australis (L.) Lam. var. aboriginorum (Richardson) S.L. Welsh","","Fabaceae"
"ASAU4","ASAUG","Astragalus australis (L.) Lam. var. glabriusculus (Hook.) Isely","","Fabaceae"
"ASAU4","ASAUL","Astragalus australis (L.) Lam. var. lepagei (Hultén) S.L. Welsh","","Fabaceae"
"ASAU4","ASAUM","Astragalus australis (L.) Lam. var. major (A. Gray) Isely","","Fabaceae"
"ASAU4","ASAUM2","Astragalus australis (L.) Lam. var. muriei (Rydb.) S.L. Welsh","","Fabaceae"
"ASAU4","ASFO5","Astragalus forwoodii S. Watson","","Fabaceae"
"ASAU4","ASFOW","Astragalus forwoodii S. Watson var. wallowensis (Rydb.) M. Peck","","Fabaceae"
"ASAU4","ASGLM","Astragalus glabriusculus (Hook.) A. Gray var. major A. Gray","","Fabaceae"
"ASAU4","ASLI7","Astragalus linearis (Rydb.) A.E. Porsild","","Fabaceae"
"ASAU4","ASRI4","Astragalus richardsonii Sheldon","","Fabaceae"
"ASAU4","ASSC12","Astragalus scrupulicola Fernald & Weath.","","Fabaceae"
"ASAU4","ATAB","Atelophragma aboriginorum (Richardson) Rydb.","","Fabaceae"
"ASBE3","","Astragalus beckwithii Torr. & A. Gray","Beckwith's milkvetch","Fabaceae"
"ASBE4","","Astragalus bernardinus M.E. Jones","San Bernardino milkvetch","Fabaceae"
"ASBE5","","Astragalus beatleyae Barneby","Beatley's milkvetch","Fabaceae"
"ASBEB","","Astragalus beckwithii Torr. & A. Gray var. beckwithii","Beckwith's milkvetch","Fabaceae"
"ASBEP","","Astragalus beckwithii Torr. & A. Gray var. purpureus M.E. Jones","Beckwith's milkvetch","Fabaceae"
"ASBEW","","Astragalus beckwithii Torr. & A. Gray var. weiserensis M.E. Jones","Weiser's milkvetch","Fabaceae"
"ASBEW","ASWE5","Astragalus weiserensis (M.E. Jones) Abrams","","Fabaceae"
"ASBI2","","Astragalus bisulcatus (Hook.) A. Gray","twogrooved milkvetch","Fabaceae"
"ASBIN","","Astragalus bisulcatus (Hook.) A. Gray var. nevadensis (M.E. Jones) Barneby","Nevada milkvetch","Fabaceae"
"ASBO2","","Astragalus bolanderi A. Gray","Bolander's milkvetch","Fabaceae"
"ASCA11","","Astragalus canadensis L.","Canadian milkvetch","Fabaceae"
"ASCA14","","Astragalus casei A. Gray ex W.H. Brewer & S. Watson","Case's milkvetch","Fabaceae"
"ASCA8","","Astragalus callithrix Barneby","Callaway milkvetch","Fabaceae"
"ASCA9","","Astragalus calycosus Torr. ex S. Watson","Torrey's milkvetch","Fabaceae"
"ASCAB","","Astragalus canadensis L. var. brevidens (Gandog.) Barneby","shorttooth Canadian milkvetch","Fabaceae"
"ASCAB","ASBR13","Astragalus brevidens (Gandog.) Rydb.","","Fabaceae"
"ASCAC5","","Astragalus calycosus Torr. ex S. Watson var. calycosus","Torrey's milkvetch","Fabaceae"
"ASCAC5","ASCAM","Astragalus calycosus Torr. ex S. Watson var. mancus (Rydb.) Barneby","","Fabaceae"
"ASCAM2","","Astragalus calycosus Torr. ex S. Watson var. monophyllidius (Rydb.) Barneby","Torrey's milkvetch","Fabaceae"
"ASCAS","","Astragalus calycosus Torr. ex S. Watson var. scaposus (A. Gray) M.E. Jones","Torrey's milkvetch","Fabaceae"
"ASCE","","Astragalus ceramicus Sheldon","painted milkvetch","Fabaceae"
"ASCEC","","Astragalus ceramicus Sheldon var. ceramicus","painted milkvetch","Fabaceae"
"ASCH5","","Astragalus chamaemeniscus Barneby","ground-crescent milkvetch","Fabaceae"
"ASCI2","","Astragalus cibarius Sheldon","browse milkvetch","Fabaceae"
"ASCI3","","Astragalus cimae M.E. Jones","cima milkvetch","Fabaceae"
"ASCI4","","Astragalus cicer L.","chickpea milkvetch","Fabaceae"
"ASCIC3","","Astragalus cimae M.E. Jones var. cimae","cima milkvetch","Fabaceae"
"ASCO12","","Astragalus convallarius Greene","lesser rushy milkvetch","Fabaceae"
"ASCO6","","Astragalus coccineus Brandegee","scarlet milkvetch","Fabaceae"
"ASCOC9","","Astragalus convallarius Greene var. convallarius","lesser rushy milkvetch","Fabaceae"
"ASCOC9","ASJU4","Astragalus junciformis A. Nelson","","Fabaceae"
"ASCOF","","Astragalus convallarius Greene var. finitimus Barneby","lesser rushy milkvetch","Fabaceae"
"ASCOM4","","Astragalus convallarius Greene var. margaretiae Barneby","lesser rushy milkvetch","Fabaceae"
"ASCU4","","Astragalus curvicarpus (A. Heller) J.F. Macbr.","curvepod milkvetch","Fabaceae"
"ASCUC","","Astragalus curvicarpus (A. Heller) J.F. Macbr. var. curvicarpus","curvepod milkvetch","Fabaceae"
"ASDI3","","Astragalus didymocarpus Hook. & Arn.","dwarf white milkvetch","Fabaceae"
"ASDI5","","Astragalus diversifolius A. Gray","meadow milkvetch","Fabaceae"
"ASDID","","Astragalus didymocarpus Hook. & Arn. var. dispermus (A. Gray) Jeps.","dwarf white milkvetch","Fabaceae"
"ASDID","ASDI8","Astragalus dispermus A. Gray","","Fabaceae"
"ASDID2","","Astragalus didymocarpus Hook. & Arn. var. didymocarpus","dwarf white milkvetch","Fabaceae"
"ASDID2","ASCA26","Astragalus catalinensis Nutt.","","Fabaceae"
"ASDID2","ASDID5","Astragalus didymocarpus Hook. & Arn. var. daleoides Barneby","","Fabaceae"
"ASEN4","","Astragalus ensiformis M.E. Jones","pagumpa milkvetch","Fabaceae"
"ASENG","","Astragalus ensiformis M.E. Jones var. gracilior Barneby","pagumpa milkvetch","Fabaceae"
"ASENG","ASMIG","Astragalus minthorniae (Rydb.) Jeps. var. gracilior (Barneby) Barneby","","Fabaceae"
"ASER4","","Astragalus eremiticus Sheldon","hermit milkvetch","Fabaceae"
"ASER4","ASAM14","Astragalus ampullarioides (S.L. Welsh) S.L. Welsh","","Fabaceae"
"ASER4","ASERA","Astragalus eremiticus Sheldon var. ampullarioides S.L. Welsh","","Fabaceae"
"ASER4","ASERM","Astragalus eremiticus Sheldon var. malheurensis (A. Heller) Barneby","","Fabaceae"
"ASER4","ASERS2","Astragalus eremiticus Sheldon var. spencianus M.E. Jones","","Fabaceae"
"ASER4","ASMA17","Astragalus malheurensis A. Heller","","Fabaceae"
"ASEU3","","Astragalus eurylobus (Barneby) Barneby","Needle Mountain milkvetch","Fabaceae"
"ASEU3","ASTEE","Astragalus tephrodes A. Gray var. eurylobus Barneby","","Fabaceae"
"ASFI","","Astragalus filipes Torr. ex A. Gray","basalt milkvetch","Fabaceae"
"ASFI","ASFIR","Astragalus filipes Torr. ex A. Gray var. residuus Jeps.","","Fabaceae"
"ASFI","ASMA11","Astragalus macgregorii (Rydb.) Tidestr.","","Fabaceae"
"ASFI","ASST9","Astragalus stenophyllus Torr. & A. Gray","","Fabaceae"
"ASFI","ASSTF","Astragalus stenophyllus Torr. & A. Gray var. filipes (Torr. ex A. Gray) Tidestr.","","Fabaceae"
"ASFL","","Astragalus flavus Nutt.","yellow milkvetch","Fabaceae"
"ASFL","ASCO30","Astragalus confertiflorus A. Gray","","Fabaceae"
"ASFL","ASCOF3","Astragalus confertiflorus A. Gray var. flaviflorus (Kuntze) M.E. Jones","","Fabaceae"
"ASFL","ASFLA","Astragalus flavus Nutt. var. argillosus (M.E. Jones) Barneby","","Fabaceae"
"ASFL","ASFLC","Astragalus flavus Nutt. var. candicans A. Gray","","Fabaceae"
"ASFL2","","Astragalus flexuosus Douglas ex G. Don","flexile milkvetch","Fabaceae"
"ASFLF","","Astragalus flexuosus Douglas ex G. Don var. flexuosus","flexile milkvetch","Fabaceae"
"ASFLF","ASFLE","Astragalus flexuosus Douglas ex G. Don var. elongatus (Hook.) M.E. Jones","","Fabaceae"
"ASFLF","ASFLS","Astragalus flexuosus Douglas ex G. Don var. sierrae-blancae (Rydb.) Barneby","","Fabaceae"
"ASFLF","PIFL8","Pisophaca flexuosa (Douglas ex Hook.) Rydb.","","Fabaceae"
"ASFU3","","Astragalus funereus M.E. Jones","Funeral Mountain milkvetch","Fabaceae"
"ASGE","","Astragalus geyeri A. Gray","Geyer's milkvetch","Fabaceae"
"ASGEG","","Astragalus geyeri A. Gray var. geyeri","Geyer's milkvetch","Fabaceae"
"ASGET","","Astragalus geyeri A. Gray var. triquetrus (A. Gray) M.E. Jones","Geyer's milkvetch","Fabaceae"
"ASGET","ASTR19","Astragalus triquetrus A. Gray","","Fabaceae"
"ASGI","","Astragalus gibbsii Kellogg","Gibbs' milkvetch","Fabaceae"
"ASGI4","","Astragalus gilmanii Tidestr.","Gilman's milkvetch","Fabaceae"
"ASHO2","","Astragalus hornii A. Gray","Horn's milkvetch","Fabaceae"
"ASHO2","ASHOH","Astragalus hornii A. Gray var. hornii","","Fabaceae"
"ASHU2","","Astragalus humistratus A. Gray","groundcover milkvetch","Fabaceae"
"ASHUH2","","Astragalus humistratus A. Gray var. humivagans (Rydb.) Barneby","groundcover milkvetch","Fabaceae"
"ASIN8","","Astragalus inyoensis Sheldon","Inyo milkvetch","Fabaceae"
"ASIO","","Astragalus iodanthus S. Watson","Humboldt River milkvetch","Fabaceae"
"ASIOD","","Astragalus iodanthus S. Watson var. diaphanoides Barneby","snake milkvetch","Fabaceae"
"ASIOD","ASIOV","Astragalus iodanthus S. Watson var. vipereus Barneby","","Fabaceae"
"ASIOI","","Astragalus iodanthus S. Watson var. iodanthus","Humboldt River milkvetch","Fabaceae"
"ASJE2","","Astragalus jejunus S. Watson","starveling milkvetch","Fabaceae"
"ASJEJ","","Astragalus jejunus S. Watson var. jejunus","starveling milkvetch","Fabaceae"
"ASJO","","Astragalus johannis-howellii Barneby","Long Valley milkvetch","Fabaceae"
"ASKE","","Astragalus kentrophyta A. Gray","spiny milkvetch","Fabaceae"
"ASKED","","Astragalus kentrophyta A. Gray var. danaus (Barneby) Barneby","spiny milkvetch","Fabaceae"
"ASKED","ASKED3","Astragalus kentrophyta A. Gray ssp. danaus (Barneby) W.A. Weber","","Fabaceae"
"ASKEE","","Astragalus kentrophyta A. Gray var. elatus S. Watson","tall spiny milkvetch","Fabaceae"
"ASKEE","ASIM","Astragalus impensis (Rydb.) Wooton & Standl.","","Fabaceae"
"ASKEE","ASKEE2","Astragalus kentrophyta A. Gray ssp. elatus (S. Watson) W.A. Weber","","Fabaceae"
"ASKEJ","","Astragalus kentrophyta A. Gray var. jessiae (M. Peck) Barneby","spiny milkvetch","Fabaceae"
"ASKEJ","ASJE3","Astragalus jessiae M. Peck","","Fabaceae"
"ASKEJ","ASKEJ2","Astragalus kentrophyta A. Gray ssp. jessiae (M. Peck) W.A. Weber","","Fabaceae"
"ASKET","","Astragalus kentrophyta A. Gray var. tegetarius (S. Watson) Dorn","mat milkvetch","Fabaceae"
"ASKET","ASKEI2","Astragalus kentrophyta A. Gray ssp. implexus (Canby ex Porter & J.M. Coult.) W.A. Weber","","Fabaceae"
"ASKET","ASKEI","Astragalus kentrophyta A. Gray var. implexus (Canby ex Porter & J.M. Coult.) Barneby","","Fabaceae"
"ASKET","ASTE14","Astragalus tegetarius S. Watson","","Fabaceae"
"ASKEU","","Astragalus kentrophyta A. Gray var. ungulatus M.E. Jones","spiny milkvetch","Fabaceae"
"ASKEU","ASKEU2","Astragalus kentrophyta A. Gray ssp. ungulatus (M.E. Jones) W.A. Weber","","Fabaceae"
"ASLA8","","Astragalus layneae Greene","widow's milkvetch","Fabaceae"
"ASLE6","","Astragalus lemmonii A. Gray","Lemmon's milkvetch","Fabaceae"
"ASLE8","","Astragalus lentiginosus Douglas ex Hook.","freckled milkvetch","Fabaceae"
"ASLEA","","Astragalus lentiginosus Douglas ex Hook. var. albifolius M.E. Jones","northern freckled milkvetch","Fabaceae"
"ASLEA","ASAL11","Astragalus albifolius (M.E. Jones) Abrams","","Fabaceae"
"ASLEB","","Astragalus lentiginosus Douglas ex Hook. var. borreganus M.E. Jones","Borrego milkvetch","Fabaceae"
"ASLEB","ASAG3","Astragalus agninus Jeps.","","Fabaceae"
"ASLEB","ASAR11","Astragalus arthu-schottii A. Gray","","Fabaceae"
"ASLEB","ASCO33","Astragalus coulteri Benth.","","Fabaceae"
"ASLEB","ASLEC4","Astragalus lentiginosus Douglas ex Hook. var. coulteri (Benth.) M.E. Jones","","Fabaceae"
"ASLEC","","Astragalus lentiginosus Douglas ex Hook. var. chartaceus M.E. Jones","broadleaf milkvetch","Fabaceae"
"ASLEC","ASLEP2","Astragalus lentiginosus Douglas ex Hook. var. platyphyllidius (Rydb.) M. Peck","","Fabaceae"
"ASLED","","Astragalus lentiginosus Douglas ex Hook. var. diphysus (A. Gray) M.E. Jones","freckled milkvetch","Fabaceae"
"ASLED","ASAR12","Astragalus araneosus Sheldon","","Fabaceae"
"ASLED","ASDI18","Astragalus diphysus A. Gray","","Fabaceae"
"ASLED","ASLEA6","Astragalus lentiginosus Douglas ex Hook. var. albiflorus (A. Gray) Schoener","","Fabaceae"
"ASLED","ASLEA4","Astragalus lentiginosus Douglas ex Hook. var. araneosus (Sheldon) Barneby","","Fabaceae"
"ASLED","ASLEM4","Astragalus lentiginosus Douglas ex Hook. var. mcdougallii (Sheldon) M.E. Jones","","Fabaceae"
"ASLED","ASLEW2","Astragalus lentiginosus Douglas ex Hook. var. wahweapensis S.L. Welsh","","Fabaceae"
"ASLEF","","Astragalus lentiginosus Douglas ex Hook. var. floribundus A. Gray","freckled milkvetch","Fabaceae"
"ASLEF2","","Astragalus lentiginosus Douglas ex Hook. var. fremontii (A. Gray ex Torr.) S. Watson","Fremont's milkvetch","Fabaceae"
