"Symbol","Synonym Symbol","Scientific Name with Author","National Common Name","Family"
"PHHAH","PHHAA","Phacelia hastata Douglas ex Lehm. var. alpina (Rydb.) Cronquist","","Hydrophyllaceae"
"PHHAH","PHHAL","Phacelia hastata Douglas ex Lehm. var. leucophylla (Torr.) Cronquist","","Hydrophyllaceae"
"PHHAH","PHLE16","Phacelia leucophylla Torr.","","Hydrophyllaceae"
"PHHAH","PHLEA2","Phacelia leucophylla Torr. var. alpina (Rydb.) Dundas","","Hydrophyllaceae"
"PHHAH","PHLES","Phacelia leucophylla Torr. var. suksdorfii J.F. Macbr.","","Hydrophyllaceae"
"PHHAH","PHORS","Phacelia oreopola Heckard ssp. simulans Heckard","","Hydrophyllaceae"
"PHHE2","","Phacelia heterophylla Pursh","varileaf phacelia","Hydrophyllaceae"
"PHHEV","","Phacelia heterophylla Pursh ssp. virgata (Greene) Heckard","varileaf phacelia","Hydrophyllaceae"
"PHHEV","PHHEV3","Phacelia heterophylla Pursh var. virgata (Greene) Dorn","","Hydrophyllaceae"
"PHHU","","Phacelia humilis Torr. & A. Gray","low phacelia","Hydrophyllaceae"
"PHHU4","","Phacelia hubbyi (J.F. Macbr.) L.M. Garrison","caterpillar phacelia","Hydrophyllaceae"
"PHHU4","PHCIH3","Phacelia cicutaria Greene var. hubbyi (J.F. Macbr.) J.T. Howell","","Hydrophyllaceae"
"PHHUD","","Phacelia humilis Torr. & A. Gray var. dudleyi J.T. Howell","Dudley's phacelia","Hydrophyllaceae"
"PHHUH","","Phacelia humilis Torr. & A. Gray var. humilis","low phacelia","Hydrophyllaceae"
"PHHY","","Phacelia hydrophylloides Torr. ex A. Gray","waterleaf phacelia","Hydrophyllaceae"
"PHIM","","Phacelia imbricata Greene","imbricate phacelia","Hydrophyllaceae"
"PHIMI","","Phacelia imbricata Greene ssp. imbricata","imbricate phacelia","Hydrophyllaceae"
"PHIMI","PHCAB","Phacelia californica Cham. var. bernardina (Greene) Jeps.","","Hydrophyllaceae"
"PHIMI","PHIMB","Phacelia imbricata Greene ssp. bernardina (Greene) Heckard","","Hydrophyllaceae"
"PHIMP","","Phacelia imbricata Greene ssp. patula (Brand) Heckard","imbricate phacelia","Hydrophyllaceae"
"PHIMP","PHCAP3","Phacelia californica Cham. var. patula (Brand) Jeps.","","Hydrophyllaceae"
"PHIMP","PHOR3","Phacelia oreopola Heckard","","Hydrophyllaceae"
"PHIN13","","Phacelia insularis Munz","coast phacelia","Hydrophyllaceae"
"PHIN3","","Phacelia inundata J.T. Howell","playa yellow phacelia","Hydrophyllaceae"
"PHIN3","MIPA10","Miltitzia parviflora (A. Gray ex Newberry) Brand","","Hydrophyllaceae"
"PHIN4","","Phacelia inyoensis (J.F. Macbr.) J.T. Howell","Inyo phacelia","Hydrophyllaceae"
"PHIN4","MIIN8","Miltitzia inyoensis J.F. Macbr.","","Hydrophyllaceae"
"PHINC2","","Phacelia insularis Munz var. continentis J.T. Howell","North Coast phacelia","Hydrophyllaceae"
"PHINC2","PHDIC2","Phacelia divaricata (Benth.) A. Gray var. continentis (J.T. Howell) Munz","","Hydrophyllaceae"
"PHINI4","","Phacelia insularis Munz var. insularis","northern Channel Islands phacelia","Hydrophyllaceae"
"PHINI4","PHDII2","Phacelia divaricata (Benth.) A. Gray var. insularis (Munz) Munz","","Hydrophyllaceae"
"PHIV","","Phacelia ivesiana Torr.","Ives' phacelia","Hydrophyllaceae"
"PHIVI","","Phacelia ivesiana Torr. var. ivesiana","Ives' phacelia","Hydrophyllaceae"
"PHIVI","PHIVT","Phacelia ivesiana Torr. var. typica J.T. Howell","","Hydrophyllaceae"
"PHIVP","","Phacelia ivesiana Torr. var. pediculoides J.T. Howell","Ives' phacelia","Hydrophyllaceae"
"PHIVP","PHPE9","Phacelia pediculoides (J.T. Howell) Constance","","Hydrophyllaceae"
"PHIX2","","Phacelia ixodes Kellogg","Costa Baja phacelia","Hydrophyllaceae"
"PHLE","","Phacelia lemmonii A. Gray","Lemmon's phacelia","Hydrophyllaceae"
"PHLE2","","Phacelia leonis J.T. Howell","Siskiyou phacelia","Hydrophyllaceae"
"PHLI","","Phacelia linearis (Pursh) Holz.","threadleaf phacelia","Hydrophyllaceae"
"PHLO","","Phacelia longipes Torr. ex A. Gray","longstalk phacelia","Hydrophyllaceae"
"PHLO","PHHA2","Phacelia hardhamiae Munz","","Hydrophyllaceae"
"PHLY","","Phacelia lyonii (A. Gray) Rydb.","Lyon's phacelia","Hydrophyllaceae"
"PHMA2","","Phacelia malvifolia Cham.","stinging phacelia","Hydrophyllaceae"
"PHMA2","PHMAL","Phacelia malvifolia Cham. var. loasifolia (Benth.) Brand","","Hydrophyllaceae"
"PHMA3","","Phacelia marcescens Eastw. ex J.F. Macbr.","persistentflower phacelia","Hydrophyllaceae"
"PHME3","","Pholistoma membranaceum (Benth.) Constance","white fiestaflower","Hydrophyllaceae"
"PHMI","","Phacelia minor (Harv.) Thell.","wild canterbury bells","Hydrophyllaceae"
"PHMI","PHWH","Phacelia whitlavia A. Gray","","Hydrophyllaceae"
"PHMO","","Phacelia mohavensis A. Gray","Mojave phacelia","Hydrophyllaceae"
"PHMO11","","Phacelia monoensis Halse","Mono phacelia","Hydrophyllaceae"
"PHMU","","Phacelia mustelina Coville","weasel phacelia","Hydrophyllaceae"
"PHMU2","","Phacelia mutabilis Greene","changeable phacelia","Hydrophyllaceae"
"PHMU2","PHCAJ","Phacelia californica Cham. var. jacintensis Dundas","","Hydrophyllaceae"
"PHMU2","PHHEG","Phacelia heterophylla Pursh var. griseophylla (Brand) J.F. Macbr.","","Hydrophyllaceae"
"PHMU2","PHHEP3","Phacelia heterophylla Pursh var. pseudohispida (Brand) Cronquist","","Hydrophyllaceae"
"PHNA","","Phacelia nashiana Jeps.","Charlotte's phacelia","Hydrophyllaceae"
"PHNE","","Phacelia neglecta M.E. Jones","alkali phacelia","Hydrophyllaceae"
"PHNE2","","Phacelia nemoralis Greene","shade phacelia","Hydrophyllaceae"
"PHNEN2","","Phacelia nemoralis Greene ssp. nemoralis","shade phacelia","Hydrophyllaceae"
"PHNEO","","Phacelia nemoralis Greene ssp. oregonensis Heckard","Oregon phacelia","Hydrophyllaceae"
"PHNO","","Phacelia novenmillensis Munz","Nine Mile Canyon phacelia","Hydrophyllaceae"
"PHOLI2","","Pholistoma Lilja","fiestaflower","Hydrophyllaceae"
"PHOR","","Phacelia orogenes Brand","mountain phacelia","Hydrophyllaceae"
"PHPA","","Phacelia pachyphylla A. Gray","blacktack phacelia","Hydrophyllaceae"
"PHPA2","","Phacelia parishii A. Gray","Parish's phacelia","Hydrophyllaceae"
"PHPA3","","Phacelia parryi Torr.","Parry's phacelia","Hydrophyllaceae"
"PHPA3","PHPAC2","Phacelia parryi Torr. var. celata Jeps. & Hoover ex Jeps.","","Hydrophyllaceae"
"PHPE","","Phacelia pedicellata A. Gray","pedicellate phacelia","Hydrophyllaceae"
"PHPE2","","Phacelia peirsoniana J.T. Howell","handsome phacelia","Hydrophyllaceae"
"PHPE3","","Phacelia perityloides Coville","Panamint phacelia","Hydrophyllaceae"
"PHPE3","PHPEP3","Phacelia perityloides Coville var. perityloides","","Hydrophyllaceae"
"PHPH","","Phacelia phacelioides (Benth.) Brand","Mt. Diablo phacelia","Hydrophyllaceae"
"PHPL","","Phacelia platyloba A. Gray","broadlobe phacelia","Hydrophyllaceae"
"PHPR","","Phacelia pringlei A. Gray","Pringle's phacelia","Hydrophyllaceae"
"PHPR2","","Phacelia procera A. Gray","tall phacelia","Hydrophyllaceae"
"PHPU","","Phacelia pulchella A. Gray","beautiful phacelia","Hydrophyllaceae"
"PHPU2","","Phacelia purpusii Brandegee","Purpus' phacelia","Hydrophyllaceae"
"PHPUG","","Phacelia pulchella A. Gray var. gooddingii (Brand) J.T. Howell","Goodding's phacelia","Hydrophyllaceae"
"PHQU","","Phacelia quickii J.T. Howell","Quick's phacelia","Hydrophyllaceae"
"PHRA","","Phacelia racemosa (Kellogg) Brandegee","racemose phacelia","Hydrophyllaceae"
"PHRA2","","Phacelia ramosissima Douglas ex Lehm.","branching phacelia","Hydrophyllaceae"
"PHRA4","","Phacelia rattanii A. Gray","Rattan's phacelia","Hydrophyllaceae"
"PHRA5","","Pholistoma racemosum (Nutt. ex A. Gray) Constance","racemed fiestaflower","Hydrophyllaceae"
"PHRAA","","Phacelia ramosissima Douglas ex Lehm. var. austrolitoralis Munz","branching phacelia","Hydrophyllaceae"
"PHRAE","","Phacelia ramosissima Douglas ex Lehm. var. eremophila (Greene) J.F. Macbr.","branching phacelia","Hydrophyllaceae"
"PHRAE","PHER3","Phacelia eremophila Greene","","Hydrophyllaceae"
"PHRAE","PHRAV","Phacelia ramosissima Douglas ex Lehm. var. valida M. Peck","","Hydrophyllaceae"
"PHRAL","","Phacelia ramosissima Douglas ex Lehm. var. latifolia (Torr.) Cronquist","branching phacelia","Hydrophyllaceae"
"PHRAL","PHRAS","Phacelia ramosissima Douglas ex Lehm. var. suffrutescens (Parry) A. Gray","","Hydrophyllaceae"
"PHRAL","PHSU9","Phacelia suffrutescens Parry","","Hydrophyllaceae"
"PHRAM","","Phacelia ramosissima Douglas ex Lehm. var. montereyensis Munz","branching phacelia","Hydrophyllaceae"
"PHRAR","","Phacelia ramosissima Douglas ex Lehm. var. ramosissima","branching phacelia","Hydrophyllaceae"
"PHRAS2","","Phacelia ramosissima Douglas ex Lehm. var. subglabra M. Peck","branching phacelia","Hydrophyllaceae"
"PHRO2","","Phacelia rotundifolia Torr. ex S. Watson","roundleaf phacelia","Hydrophyllaceae"
"PHSA","","Phacelia saxicola A. Gray","stonecrop phacelia","Hydrophyllaceae"
"PHSC5","","Phacelia scopulina (A. Nelson) J.T. Howell","Debeque phacelia","Hydrophyllaceae"
"PHSCS2","","Phacelia scopulina (A. Nelson) J.T. Howell var. scopulina","Debeque phacelia","Hydrophyllaceae"
"PHSCS2","MISC3","Miltitzia scopulina (A. Nelson) Rydb.","","Hydrophyllaceae"
"PHSCS2","PHLUS","Phacelia lutea (Hook. & Arn.) J.T. Howell var. scopulina (A. Nelson) Cronquist","","Hydrophyllaceae"
"PHSE","","Phacelia sericea (Graham) A. Gray","silky phacelia","Hydrophyllaceae"
"PHSEC","","Phacelia sericea (Graham) A. Gray ssp. ciliosa (Rydb.) G.W. Gillett","silky phacelia","Hydrophyllaceae"
"PHSEC","PHCI7","Phacelia ciliosa (Rydb.) Rydb.","","Hydrophyllaceae"
"PHSEC","PHSEC2","Phacelia sericea (Graham) A. Gray var. ciliosa Rydb.","","Hydrophyllaceae"
"PHST6","","Phacelia stebbinsii Constance & Heckard","Stebbins' phacelia","Hydrophyllaceae"
"PHST7","","Phacelia stellaris Brand","star phacelia","Hydrophyllaceae"
"PHST7","PHDOC2","Phacelia douglasii (Benth.) Torr. ssp. cryptantha (Brand) R.M. Beauch.","","Hydrophyllaceae"
"PHST7","PHDOC","Phacelia douglasii (Benth.) Torr. var. cryptantha Brand","","Hydrophyllaceae"
"PHSU","","Phacelia suaveolens Greene","sweetscented phacelia","Hydrophyllaceae"
"PHSUK","","Phacelia suaveolens Greene ssp. keckii (Munz & I.M. Johnst.) Thorne","Keck's phacelia","Hydrophyllaceae"
"PHSUK","PHKE2","Phacelia keckii Munz & I.M. Johnst.","","Hydrophyllaceae"
"PHSUK","PHSUK2","Phacelia suaveolens Greene var. keckii (Munz & I.M. Johnst.) J.T. Howell","","Hydrophyllaceae"
"PHSUS","","Phacelia suaveolens Greene ssp. suaveolens","sweetscented phacelia","Hydrophyllaceae"
"PHSUS","PHSUS5","Phacelia suaveolens Greene var. suaveolens","","Hydrophyllaceae"
"PHTA","","Phacelia tanacetifolia Benth.","lacy phacelia","Hydrophyllaceae"
"PHTA","PHTAT","Phacelia tanacetifolia Benth. subvar. tenuisecta Brand","","Hydrophyllaceae"
"PHTE","","Phacelia tetramera J.T. Howell","fourpart phacelia","Hydrophyllaceae"
"PHTE","MIPU14","Miltitzia pusilla (A. Gray) Brand","","Hydrophyllaceae"
"PHTH","","Phacelia thermalis Greene","heated phacelia","Hydrophyllaceae"
"PHUM2","","Phacelia umbrosa Greene","Colorado Desert phacelia","Hydrophyllaceae"
"PHVA","","Phacelia vallicola Congd. ex Brand","Mariposa phacelia","Hydrophyllaceae"
"PHVA2","","Phacelia vallis-mortae J. Voss","Death Valley phacelia","Hydrophyllaceae"
"PHVAH","","Phacelia vallis-mortae J. Voss var. heliophila (J.F. Macbr.) J. Voss","sunloving phacelia","Hydrophyllaceae"
"PHVAH","PHCIH","Phacelia cicutaria Greene var. heliophila (J.F. Macbr.) J.T. Howell","","Hydrophyllaceae"
"PHVAV2","","Phacelia vallis-mortae J. Voss var. vallis-mortae","Death Valley phacelia","Hydrophyllaceae"
"PHVI","","Phacelia viscida (Benth. ex Lindl.) Torr.","tacky phacelia","Hydrophyllaceae"
"ROCA6","","Romanzoffia californica Greene","California mistmaiden","Hydrophyllaceae"
"ROCA6","ROSU7","Romanzoffia suksdorfii Greene","","Hydrophyllaceae"
"ROMAN","","Romanzoffia Cham.","mistmaiden","Hydrophyllaceae"
"ROSI","","Romanzoffia sitchensis Bong.","Sitka mistmaiden","Hydrophyllaceae"
"ROTR","","Romanzoffia tracyi Jeps.","Tracy's mistmaiden","Hydrophyllaceae"
"TRICA","","Tricardia Torr. ex S. Watson","tricardia","Hydrophyllaceae"
"TRWA2","","Tricardia watsonii Torr. ex S. Watson","threehearts","Hydrophyllaceae"
"WIGAN","","Wigandia Kunth","wigandia","Hydrophyllaceae"
"WIUR","","Wigandia urens (Ruiz & Pav.) Kunth","Caracus wigandia","Hydrophyllaceae"
"WIURC","","Wigandia urens (Ruiz & Pav.) Kunth var. caracasana (Kunth) D. Gibson","Caracus wigandia","Hydrophyllaceae"
"WIURC","WICA6","Wigandia caracasana Kunth","","Hydrophyllaceae"
"WIURC","WICAM","Wigandia caracasana Kunth var. macrophylla Brand","","Hydrophyllaceae"
"ASPIC2","","Aspicilia A. Massal.","rimmed lichen","Hymeneliaceae"
"CHASM2","","Chasmanthe N.E. Br.","African cornflag","Iridaceae"
"CHFL9","","Chasmanthe floribunda (Salisb.) N.E. Br.","African cornflag","Iridaceae"
"CHFL9","CHAE2","Chasmanthe aethiopica auct. non (L.) N.E. Br.","","Iridaceae"
"CRCR6","","Crocosmia ×crocosmiiflora (V. Lemoine) N.E. Br. [aurea × pottsii]","montbretia","Iridaceae"
"CRCR6","TRCR8","Tritonia ×crocosmiiflora (V. Lemoine) G. Nicholson","","Iridaceae"
"CROCO","","Crocosmia Planch.","crocosmia","Iridaceae"
"FRCO8","","Freesia corymbosa (Burm. f.) N.E. Br.","common freesia","Iridaceae"
"FRCO8","FRRE2","Freesia refracta (Jacq.) Eckl. ex Klatt","","Iridaceae"
"FREES","","Freesia Eckl. ex Klatt","freesia","Iridaceae"
"GLADI","","Gladiolus L.","gladiolus","Iridaceae"
"GLIT","","Gladiolus italicus Mill.","Italian gladiolus","Iridaceae"
"GLIT","GLSE","Gladiolus segetum Ker Gawl.","","Iridaceae"
"GLTR2","","Gladiolus tristis L.","ever-flowering gladiolus","Iridaceae"
"IRBR","","Iris bracteata S. Watson","Siskiyou iris","Iridaceae"
"IRCH","","Iris chrysophylla Howell","yellowleaf iris","Iridaceae"
"IRCH","IRTEC","Iris tenax Douglas ex Lindl. ssp. chrysophylla (Howell) Q. Clarkson","","Iridaceae"
"IRDO","","Iris douglasiana Herb.","Douglas iris","Iridaceae"
"IRDO","IRDOM2","Iris douglasiana Herb. var. major Torr.","","Iridaceae"
"IRDO","IRDOO","Iris douglasiana Herb. var. oregonensis R.C. Foster","","Iridaceae"
"IRFE","","Iris fernaldii R.C. Foster","Fernald's iris","Iridaceae"
"IRFO","","Iris foetidissima L.","stinking iris","Iridaceae"
"IRFO","IRFO5","Iris foetida Thunb.","","Iridaceae"
"IRGE","","Iris germanica L.","German iris","Iridaceae"
"IRHA","","Iris hartwegii Baker","rainbow iris","Iridaceae"
"IRHAA","","Iris hartwegii Baker ssp. australis (Parish) Lenz","rainbow iris","Iridaceae"
"IRHAA","IRHAA2","Iris hartwegii Baker var. australis Parish","","Iridaceae"
"IRHAC","","Iris hartwegii Baker ssp. columbiana Lenz","rainbow iris","Iridaceae"
"IRHAH","","Iris hartwegii Baker ssp. hartwegii","rainbow iris","Iridaceae"
"IRHAP","","Iris hartwegii Baker ssp. pinetorum (Eastw.) Lenz","rainbow iris","Iridaceae"
"IRHAP","IRPI","Iris pinetorum Eastw.","","Iridaceae"
"IRIN","","Iris innominata L.F. Hend.","Del Norte County iris","Iridaceae"
"IRIN","IRTEI","Iris tenax Douglas ex Lindl. ssp. innominata (L.F. Hend.) Q. Clarkson","","Iridaceae"
"IRIS","","Iris L.","iris","Iridaceae"
"IRMA","","Iris macrosiphon Torr.","bowltube iris","Iridaceae"
"IRMA","IRAM2","Iris amabilis Eastw.","","Iridaceae"
"IRMA","IRCA4","Iris californica Leichtlin","","Iridaceae"
"IRMI","","Iris missouriensis Nutt.","Rocky Mountain iris","Iridaceae"
"IRMI","IRLO","Iris longipetala Herb.","","Iridaceae"
"IRMI","IRMIA","Iris missouriensis Nutt. var. arizonica (Dykes) R.C. Foster","","Iridaceae"
"IRMI","IRMIP","Iris missouriensis Nutt. var. pelogonus (Goodding) R.C. Foster","","Iridaceae"
"IRMI","IRPA5","Iris pariensis S.L. Welsh","","Iridaceae"
"IRMI","IRTO","Iris tolmieana Herb.","","Iridaceae"
"IRMU","","Iris munzii R.C. Foster","Munz's iris","Iridaceae"
"IROR","","Iris orientalis Mill.","yellowband iris","Iridaceae"
"IRPS","","Iris pseudacorus L.","paleyellow iris","Iridaceae"
"IRPU","","Iris purdyi Eastw.","Purdy's iris","Iridaceae"
"IRPU","IRLA3","Iris landsdaleana Eastw.","","Iridaceae"
"IRPU","IRMAP","Iris macrosiphon Torr. var. purdyi (Eastw.) Jeps.","","Iridaceae"
"IRSI","","Iris sibirica L.","Siberian iris","Iridaceae"
"IRSP80","","Iris spuria L.","seashore iris","Iridaceae"
"IRSPO","","Iris spuria L. ssp. ochroleuca (L.) Dykes","seashore iris","Iridaceae"
"IRSPO","IROC","Iris ochroleuca L.","","Iridaceae"
"IRTE","","Iris tenax Douglas ex Lindl.","toughleaf iris","Iridaceae"
"IRTE3","","Iris tenuissima Dykes","longtube iris","Iridaceae"
"IRTEK2","","Iris tenax Douglas ex Lindl. ssp. klamathensis Lenz","Klamath iris","Iridaceae"
"IRTEP","","Iris tenuissima Dykes ssp. purdyiformis (R.C. Foster) Lenz","longtube iris","Iridaceae"
"IRTEP","IRTEP2","Iris tenuissima Dykes var. purdyiformis R.C. Foster","","Iridaceae"
"IRTET2","","Iris tenuissima Dykes ssp. tenuissima","longtube iris","Iridaceae"
"IRTET2","IRCI2","Iris citrina Eastw.","","Iridaceae"
"IRTET2","IRHU","Iris humboldtiana Eastw.","","Iridaceae"
"IRTH","","Iris thompsonii R.C. Foster","Thompson's iris","Iridaceae"
"IRTH","IRTET3","Iris tenax Douglas ex Lindl. ssp. thompsonii (R.C. Foster) Q. Clarkson","","Iridaceae"
"IXCA","","Ixia campanulata Houtt.","belllflower African cornlily","Iridaceae"
"IXCA","IXSP2","Ixia speciosa Andrews","","Iridaceae"
"IXIA","","Ixia L.","African cornlily","Iridaceae"
"IXMA","","Ixia maculata L.","spotted African cornlily","Iridaceae"
"IXPO","","Ixia polystachya L.","white-and-yellow-flower cornlily","Iridaceae"
"LIBER","","Libertia Spreng.","libertia","Iridaceae"
"LIFO","","Libertia formosa Graham","snowy mermaid","Iridaceae"
"MOCO8","","Moraea collina Thunb.","Cape tulip","Iridaceae"
"MOCO8","HOCO6","Homeria collina (Thunb.) Salisb.","","Iridaceae"
"MOPO2","","Moraea polystachya (Thunb.) Ker Gawl.","blue-tulip","Iridaceae"
"MOPO2","IRPO","Iris polystachya Thunb.","","Iridaceae"
"MORAE","","Moraea Mill.","Cape tulip","Iridaceae"
"MORAE","HOMER","Homeria Vent.","","Iridaceae"
"OLDO","","Olsynium douglasii (A. Dietr.) E.P. Bicknell","Douglas' grasswidow","Iridaceae"
"OLDOD","","Olsynium douglasii (A. Dietr.) E.P. Bicknell var. douglasii","Douglas' grasswidow","Iridaceae"
"OLDOD","SIDO2","Sisyrinchium douglasii A. Dietr.","","Iridaceae"
"OLDOD","SIIN14","Sisyrinchium inalatum A. Nelson","","Iridaceae"
"OLSYN","","Olsynium Raf.","grasswidow","Iridaceae"
"ROMUL","","Romulea Maratti","romulea","Iridaceae"
"RORO","","Romulea rosea (L.) Eckl.","rosy sandcrocus","Iridaceae"
"ROROA","","Romulea rosea (L.) Eckl. var. australis (Ewart) de Vos","rosy sandcrocus","Iridaceae"
"ROROA","ROLO3","Romulea longifolia (Salisb.) Baker","","Iridaceae"
"SIBE","","Sisyrinchium bellum S. Watson","western blue-eyed grass","Iridaceae"
"SIBE","SIEA","Sisyrinchium eastwoodiae E.P. Bicknell","","Iridaceae"
"SIBE","SIGR7","Sisyrinchium greenei E.P. Bicknell","","Iridaceae"
"SIBE","SIHE7","Sisyrinchium hesperium E.P. Bicknell","","Iridaceae"
"SICA8","","Sisyrinchium californicum (Ker Gawl.) Aiton","golden blue-eyed grass","Iridaceae"
"SICA8","HYBO4","Hydastylus borealis E.P. Bicknell","","Iridaceae"
"SICA8","HYBR8","Hydastylus brachypus E.P. Bicknell","","Iridaceae"
"SICA8","HYCA15","Hydastylus californicus (Ker Gawl.) Salisb.","","Iridaceae"
"SICA8","SIBO","Sisyrinchium boreale (E.P. Bicknell) Henry","","Iridaceae"
"SIEL3","","Sisyrinchium elmeri Greene","Elmer's blue-eyed grass","Iridaceae"
"SIEL3","HYEL4","Hydastylus elmeri (Greene) E.P. Bicknell","","Iridaceae"
"SIFU","","Sisyrinchium funereum E.P. Bicknell","Funeral Mountain blue-eyed grass","Iridaceae"
"SIHA2","","Sisyrinchium halophilum Greene","Nevada blue-eyed grass","Iridaceae"
"SIID","","Sisyrinchium idahoense E.P. Bicknell","Idaho blue-eyed grass","Iridaceae"
"SIIDI","","Sisyrinchium idahoense E.P. Bicknell var. idahoense","Idaho blue-eyed grass","Iridaceae"
"SIIDI","SIBI2","Sisyrinchium birameum Piper","","Iridaceae"
"SIIDO","","Sisyrinchium idahoense E.P. Bicknell var. occidentale (E.P. Bicknell) Douglass M. Hend.","Idaho blue-eyed grass","Iridaceae"
"SIIDO","SIOC2","Sisyrinchium occidentale E.P. Bicknell","","Iridaceae"
"SIMI2","","Sisyrinchium minus Engelm. & A. Gray","dwarf blue-eyed grass","Iridaceae"
"SISYR","","Sisyrinchium L.","blue-eyed grass","Iridaceae"
"SPARA2","","Sparaxis Ker Gawl.","wandflower","Iridaceae"
"SPFR2","","Sparaxis fragrans (Jacq.) Ker Gawl.","fragrant wandflower","Iridaceae"
"SPFRG","","Sparaxis fragrans (Jacq.) Ker Gawl. ssp. grandiflora (D. Delar.) Goldbl.","fragrant wandflower","Iridaceae"
"SPFRG","SPGR9","Sparaxis grandiflora (D. Delar.) Ker Gawl.","","Iridaceae"
"SPTR","","Sparaxis tricolor (Schneev.) Ker Gawl.","wandflower","Iridaceae"
"WAMA2","","Watsonia marginata (L. f.) Ker Gawl.","fragrant bugle-lily","Iridaceae"
"WAME","","Watsonia meriana (L.) Mill.","bulbil bugle-lily","Iridaceae"
"WAME","WAAN2","Watsonia angusta auct. non Ker Gawl.","","Iridaceae"
"WAME","WABU","Watsonia bulbillifera Matthews & L. Bolus","","Iridaceae"
"WATSO","","Watsonia Mill.","bugle-lily","Iridaceae"
"ISBO","","Isoetes bolanderi Engelm.","Bolander's quillwort","Isoetaceae"
"ISBO","ISBOP","Isoetes bolanderi Engelm. var. pygmaea (Engelm.) Clute","","Isoetaceae"
"ISBO","ISPY2","Isoetes pygmaea Engelm.","","Isoetaceae"
"ISHO","","Isoetes howellii Engelm.","Howell's quillwort","Isoetaceae"
